Product,Style,Unit_Price
964,C,300.57
964,D,309.59
964,E,318.88
964,F,328.45
964,G,338.3
964,H,348.45
965,A,855.38
965,B,881.04
965,C,907.47
965,D,934.69
965,E,962.73
965,F,991.61
965,G,1021.36
965,H,1052
966,A,97.36
966,B,100.28
966,C,103.29
966,D,106.39
966,E,109.58
966,F,112.87
966,G,116.26
966,H,119.75
967,A,830.17
967,B,855.08
967,C,880.73
967,D,907.15
967,E,934.36
967,F,962.39
967,G,991.26
967,H,1021
968,A,171.35
968,B,176.49
968,C,181.78
968,D,187.23
968,E,192.85
968,F,198.64
968,G,204.6
968,H,210.74
969,A,249.05
969,B,256.52
969,C,264.22
969,D,272.15
969,E,280.31
969,F,288.72
969,G,297.38
969,H,306.3
970,A,93.75
970,B,96.56
970,C,99.46
970,D,102.44
970,E,105.51
970,F,108.68
970,G,111.94
970,H,115.3
971,A,252.26
971,B,259.83
971,C,267.62
971,D,275.65
971,E,283.92
971,F,292.44
971,G,301.21
971,H,310.25
972,A,347.35
972,B,357.77
972,C,368.5
972,D,379.56
972,E,390.95
972,F,402.68
972,G,414.76
972,H,427.2
973,A,531.6
973,B,547.55
973,C,563.98
973,D,580.9
973,E,598.33
973,F,616.28
973,G,634.77
973,H,653.81
974,A,902.67
974,B,929.75
974,C,957.64
974,D,986.37
974,E,1015.96
974,F,1046.44
974,G,1077.83
974,H,1110.16
975,A,556.61
975,B,573.31
975,C,590.51
975,D,608.23
975,E,626.48
975,F,645.27
975,G,664.63
975,H,684.57
976,A,787.78
976,B,811.41
976,C,835.75
976,D,860.82
976,E,886.64
976,F,913.24
976,G,940.64
976,H,968.86
977,A,556.56
977,B,573.26
977,C,590.46
977,D,608.17
977,E,626.42
977,F,645.21
977,G,664.57
977,H,684.51
978,A,864.34
978,B,890.27
978,C,916.98
978,D,944.49
978,E,972.82
978,F,1002
978,G,1032.06
978,H,1063.02
979,A,746.26
979,B,768.65
979,C,791.71
979,D,815.46
979,E,839.92
979,F,865.12
979,G,891.07
979,H,917.8
980,A,777.75
980,B,801.08
980,C,825.11
980,D,849.86
980,E,875.36
980,F,901.62
980,G,928.67
980,H,956.53
981,A,682.32
981,B,702.79
981,C,723.87
981,D,745.59
981,E,767.96
981,F,791
981,G,814.73
981,H,839.17
982,A,126.96
982,B,130.77
982,C,134.69
982,D,138.73
982,E,142.89
982,F,147.18
982,G,151.6
982,H,156.15
983,A,96.88
983,B,99.79
983,C,102.78
983,D,105.86
983,E,109.04
983,F,112.31
983,G,115.68
983,H,119.15
984,A,884.71
984,B,911.25
984,C,938.59
984,D,966.75
984,E,995.75
984,F,1025.62
984,G,1056.39
984,H,1088.08
985,A,277.99
985,B,286.33
985,C,294.92
985,D,303.77
985,E,312.88
985,F,322.27
985,G,331.94
985,H,341.9
986,A,808.4
986,B,832.65
986,C,857.63
986,D,883.36
986,E,909.86
986,F,937.16
986,G,965.27
986,H,994.23
987,A,383.93
987,B,395.45
987,C,407.31
987,D,419.53
987,E,432.12
987,F,445.08
987,G,458.43
987,H,472.18
988,A,899.83
988,B,926.82
988,C,954.62
988,D,983.26
988,E,1012.76
988,F,1043.14
988,G,1074.43
988,H,1106.66
989,A,361.88
989,B,372.74
989,C,383.92
989,D,395.44
989,E,407.3
989,F,419.52
989,G,432.11
989,H,445.07
990,A,203.18
990,B,209.28
990,C,215.56
990,D,222.03
990,E,228.69
990,F,235.55
990,G,242.62
990,H,249.9
991,A,481.11
991,B,495.54
991,C,510.41
991,D,525.72
991,E,541.49
991,F,557.73
991,G,574.46
991,H,591.69
992,A,479
992,B,493.37
992,C,508.17
992,D,523.42
992,E,539.12
992,F,555.29
992,G,571.95
992,H,589.11
993,A,815.85
993,B,840.33
993,C,865.54
993,D,891.51
993,E,918.26
993,F,945.81
993,G,974.18
993,H,1003.41
994,A,21.93
994,B,22.59
994,C,23.27
994,D,23.97
994,E,24.69
994,F,25.43
994,G,26.19
994,H,26.98
995,A,171.03
995,B,176.16
995,C,181.44
995,D,186.88
995,E,192.49
995,F,198.26
995,G,204.21
995,H,210.34
996,A,818.13
996,B,842.67
996,C,867.95
996,D,893.99
996,E,920.81
996,F,948.43
996,G,976.88
996,H,1006.19
997,A,177.64
997,B,182.97
997,C,188.46
997,D,194.11
997,E,199.93
997,F,205.93
997,G,212.11
997,H,218.47
998,A,923.3
998,B,951
998,C,979.53
998,D,1008.92
998,E,1039.19
998,F,1070.37
998,G,1102.48
998,H,1135.55
999,A,773.86
999,B,797.08
999,C,820.99
999,D,845.62
999,E,870.99
999,F,897.12
999,G,924.03
999,H,951.75
